,station_id,stationame,month_beginning,avg_weekday_rides,avg_saturday_rides,avg_sunday-holiday_rides,monthtotal,Location,latitude,longitude
19493,41040,Kedzie-Cermak,06/01/2012,1074.3,778.4,620.8,28935,"(41.853964, -87.705408)",,
19494,40780,Central Park,06/01/2012,1281.6,835.6,674.8,33790,"(41.853839, -87.714842)",,
19495,40150,Pulaski-Cermak,06/01/2012,1194.6,902.2,733.8,32532,"(41.853732, -87.724311)",,
19496,40600,Kostner,06/01/2012,449.5,279.0,216.5,11700,"(41.853751, -87.733258)",,
19497,40420,Cicero-Cermak,06/01/2012,1425.6,1079.0,926.3,39037,"(41.85182, -87.745336)",,
19498,40580,54th/Cermak,06/01/2012,2174.2,1378.2,1202.3,57359,"(41.85177331, -87.75669201)",,
19499,40020,Harlem-Lake,06/01/2012,4068.5,2695.4,1984.0,106852,"(41.886848, -87.803176)",,
19500,41350,Oak Park-Lake,06/01/2012,1709.0,1049.4,828.8,44451,"(41.886988, -87.793783)",,
19501,40610,Ridgeland,06/01/2012,1428.3,642.2,467.3,35074,"(41.887159, -87.783661)",,
19502,41260,Austin-Lake,06/01/2012,2114.3,1318.6,938.5,54748,"(41.887293, -87.774135)",,
19503,40280,Central-Lake,06/01/2012,2427.6,1714.0,1365.0,65010,"(41.887389, -87.76565)",,
19504,40700,Laramie,06/01/2012,1425.4,1033.0,801.5,38305,"(41.887163, -87.754986)",,
19505,40480,Cicero-Lake,06/01/2012,1540.7,1114.2,880.3,41446,"(41.886519, -87.744698)",,
19506,40030,Pulaski-Lake,06/01/2012,2116.8,1587.2,1331.3,57714,"(41.885412, -87.725404)",,
19507,41670,Conservatory,06/01/2012,980.9,652.8,567.8,26134,"(41.884904, -87.716523)",,
19508,41070,Kedzie-Lake,06/01/2012,1420.3,989.2,780.5,37895,"(41.884321, -87.706155)",,
19509,41360,California-Lake,06/01/2012,1161.5,736.0,572.0,30359,"(41.88422, -87.696234)",,
19510,40170,Ashland-Lake,06/01/2012,2480.3,1380.4,985.0,62928,"(41.885269, -87.666969)",,
19511,41510,Morgan-Lake,06/01/2012,1296.0,992.4,711.5,35025,"(41.885586, -87.652193)",,
19512,41160,Clinton-Lake,06/01/2012,4403.0,1707.2,1304.5,106216,"(41.885678, -87.641782)",,
19513,41120,35-Bronzeville-IIT,06/01/2012,2076.0,1321.4,1046.5,54389,"(41.831677, -87.625826)",,
19514,40300,Indiana,06/01/2012,972.2,543.4,481.5,25060,"(41.821732, -87.621371)",,
19515,41270,43rd,06/01/2012,1084.6,665.2,538.0,28255,"(41.816462, -87.619021)",,
19516,41080,47th-South Elevated,06/01/2012,1392.9,936.8,698.5,36728,"(41.809209, -87.618826)",,
19517,40130,51st,06/01/2012,1182.1,786.2,593.3,31128,"(41.80209, -87.618487)",,
19518,40510,Garfield-South Elevated,06/01/2012,1351.1,923.6,723.5,35886,"(41.795172, -87.618327)",,
19519,41140,King Drive,06/01/2012,662.5,499.8,387.8,17963,"(41.78013, -87.615546)",,
19520,40720,East 63rd-Cottage Grove,06/01/2012,1366.2,838.0,694.0,35657,"(41.780309, -87.605857)",,
19521,40940,Halsted/63rd,06/01/2012,858.8,523.2,426.3,22355,"(41.778943, -87.644244)",,
19522,40290,Ashland/63rd,06/01/2012,1577.3,1027.0,836.8,41605,"(41.77886, -87.663766)",,
19523,41290,Kimball,06/01/2012,4085.9,2861.8,2152.3,108722,"(41.967901, -87.713065)",,
19524,41180,Kedzie-Brown,06/01/2012,1994.0,1511.8,1202.3,54241,"(41.965996, -87.708821)",,
19525,40870,Francisco,06/01/2012,1511.4,915.6,649.0,38913,"(41.966046, -87.701644)",,
19526,41010,Rockwell,06/01/2012,1826.6,1118.6,781.8,47078,"(41.966115, -87.6941)",,
19527,41480,Western-Brown,06/01/2012,4136.7,3787.6,2630.0,116328,"(41.966163, -87.688502)",,
19528,40090,Damen-Brown,06/01/2012,2471.0,1578.8,1155.8,64408,"(41.966286, -87.678639)",,
19529,41500,Montrose-Brown,06/01/2012,2740.3,1865.4,1387.5,72424,"(41.961756, -87.675047)",,
19530,41460,Irving Park-Brown,06/01/2012,3149.4,2667.8,2006.5,87502,"(41.954521, -87.674868)",,
19531,41440,Addison-Brown,06/01/2012,2492.9,1485.0,983.8,63711,"(41.947028, -87.674642)",,
19532,41310,Paulina,06/01/2012,2654.6,1868.8,1220.0,69970,"(41.943623, -87.670907)",,
19533,40360,Southport,06/01/2012,3368.8,2487.0,1762.8,90230,"(41.943744, -87.663619)",,
19534,41210,Wellington,06/01/2012,2945.0,1738.8,2010.8,78581,"(41.936033, -87.653266)",,
19535,40530,Diversey,06/01/2012,5597.8,3819.8,3407.8,150283,"(41.932732, -87.653131)",,
19536,40660,Armitage,06/01/2012,4486.3,2947.2,1972.0,116836,"(41.918217, -87.652644)",,
19537,40800,Sedgwick,06/01/2012,4426.4,4307.0,3253.8,127505,"(41.910409, -87.639302)",,
19538,40710,Chicago/Franklin,06/01/2012,7043.3,3178.2,2206.0,172624,"(41.89681, -87.635924)",,
19539,40460,Merchandise Mart,06/01/2012,7216.0,2272.2,1478.5,168812,"(41.888969, -87.633924)",,
19540,40930,Midway Airport,06/01/2012,9678.8,5408.8,5330.8,251621,"(41.78661, -87.737875)",,
19541,40960,Pulaski-Orange,06/01/2012,5272.0,2638.8,2313.3,133160,"(41.799756, -87.724493)",,
19542,41150,Kedzie-Midway,06/01/2012,3430.9,1911.2,1475.3,87505,"(41.804236, -87.704406)",,
19543,40310,Western-Orange,06/01/2012,3655.8,1965.6,1580.5,92921,"(41.804546, -87.684019)",,
19544,40120,35th/Archer,06/01/2012,3023.4,1697.8,1333.8,77316,"(41.829353, -87.680622)",,
19545,41060,Ashland-Orange,06/01/2012,1659.1,1026.6,862.5,43425,"(41.839234, -87.665317)",,
19546,41130,Halsted-Orange,06/01/2012,2638.1,1387.2,1058.0,66568,"(41.84678, -87.648088)",,
19547,40730,Washington/Wells,06/01/2012,7827.0,629.0,707.3,170340,"(41.882695, -87.63378)",,
19548,40040,Quincy/Wells,06/01/2012,8143.5,830.8,1059.3,179404,"(41.878723, -87.63374)",,
19549,40160,LaSalle/Van Buren,06/01/2012,3024.3,239.2,336.8,66054,"(41.8768, -87.631739)",,
19550,40850,Library,06/01/2012,4177.6,1056.6,1063.3,97265,"(41.876862, -87.628196)",,
19551,40680,Adams/Wabash,06/01/2012,7477.3,4901.2,3822.3,196819,"(41.879507, -87.626037)",,
19552,40640,Madison/Wabash,06/01/2012,7176.3,4201.6,2755.8,182734,,,
19553,40200,Randolph/Wabash,06/01/2012,8215.0,4475.4,3316.5,208157,,,
19554,40260,State/Lake,06/01/2012,10362.5,6718.2,5903.8,274819,"(41.88574, -87.627835)",,
19555,40380,Clark/Lake,06/01/2012,20765.4,7459.4,6124.3,497868,"(41.885737, -87.630886)",,
19556,40900,Howard,07/01/2012,6615.1,5296.5,4076.0,184560,"(42.019063, -87.672892)",,
19557,41190,Jarvis,07/01/2012,1915.8,1288.5,1057.3,51729,"(42.015876, -87.669092)",,
19558,40100,Morse,07/01/2012,0.0,0.0,0.0,0,"(42.008362, -87.665909)",,
19559,41300,Loyola,07/01/2012,6964.0,4986.8,3670.0,188210,"(42.001073, -87.661061)",,
19560,40760,Granville,07/01/2012,1683.6,1354.0,709.3,45028,"(41.993664, -87.659202)",,
19561,40880,Thorndale,07/01/2012,3356.1,2237.8,2095.5,92002,"(41.990259, -87.659076)",,
19562,41380,Bryn Mawr,07/01/2012,4812.0,3349.3,2686.5,130567,"(41.983504, -87.65884)",,
19563,40340,Berwyn,07/01/2012,3053.7,2051.0,1743.8,82795,"(41.977984, -87.658668)",,
19564,41200,Argyle,07/01/2012,2683.3,1852.0,1563.5,73138,"(41.973453, -87.65853)",,
19565,40770,Lawrence,07/01/2012,3129.5,2418.8,1848.3,86484,"(41.969139, -87.658493)",,
19566,40540,Wilson,07/01/2012,5662.0,4629.0,3316.5,157316,"(41.964273, -87.657588)",,
19567,40080,Sheridan,07/01/2012,4980.3,4081.3,3073.2,139350,"(41.953775, -87.654929)",,
19568,41420,Addison-North Main,07/01/2012,9509.5,11838.5,10250.5,308557,"(41.947428, -87.653626)",,
19569,41320,Belmont-North Main,07/01/2012,12508.0,11953.3,8782.8,363177,"(41.939751, -87.65338)",,
19570,41220,Fullerton,07/01/2012,10652.0,9718.3,7029.8,304744,"(41.925051, -87.652866)",,
19571,40650,North/Clybourn,07/01/2012,5213.9,4741.3,3609.2,150112,"(41.910655, -87.649177)",,
19572,40630,Clark/Division,07/01/2012,7611.5,7656.5,6033.0,226666,"(41.90392, -87.631412)",,
19573,41450,Chicago/State,07/01/2012,15927.6,15157.5,11494.0,464073,"(41.896671, -87.628176)",,
19574,40330,Grand/State,07/01/2012,11867.9,13045.0,10639.7,365243,"(41.891665, -87.628021)",,
19575,41660,Lake/State,07/01/2012,18252.2,12454.8,8839.7,486154,"(41.884809, -87.627813)",,
19576,41090,Monroe/State,07/01/2012,9719.3,5373.8,3735.0,248010,"(41.880745, -87.627696)",,
19577,40560,Jackson/State,07/01/2012,9809.7,5517.3,4219.8,253391,"(41.878153, -87.627596)",,
19578,41490,Harrison,07/01/2012,3343.8,3187.5,2394.7,97337,"(41.874039, -87.627479)",,
19579,41400,Roosevelt,07/01/2012,11602.9,10625.3,8221.5,335491,"(41.867368, -87.627402)",,
19580,41000,Cermak-Chinatown,07/01/2012,4385.4,4856.3,4093.5,136080,"(41.853206, -87.630968)",,
19581,40190,Sox-35th-Dan Ryan,07/01/2012,5324.8,4252.0,3720.0,151149,"(41.831191, -87.630636)",,
19582,41230,47th-Dan Ryan,07/01/2012,3090.0,2527.8,1957.7,86747,"(41.810318, -87.63094)",,
19583,41170,Garfield-Dan Ryan,07/01/2012,3643.5,2993.8,2299.5,102285,"(41.79542, -87.631157)",,
19584,40910,63rd-Dan Ryan,07/01/2012,3091.0,2534.5,2166.0,88046,"(41.780536, -87.630952)",,
19585,40990,69th,07/01/2012,5355.3,4458.5,3366.7,150496,"(41.768367, -87.625724)",,
19586,40240,79th,07/01/2012,7242.9,5721.8,4637.3,202812,"(41.750419, -87.625112)",,
19587,41430,87th,07/01/2012,4689.4,3775.0,2854.0,130702,"(41.735372, -87.624717)",,
19588,40450,95th/Dan Ryan,07/01/2012,11954.3,8109.0,6515.3,322569,"(41.722377, -87.624342)",,
19589,41050,Linden,07/01/2012,1081.5,742.8,621.0,29408,"(42.073153, -87.69073)",,
19590,41250,Central-Evanston,07/01/2012,853.5,387.3,334.7,21480,"(42.063987, -87.685617)",,
19591,40400,Noyes,07/01/2012,802.3,524.5,366.7,21147,"(42.058282, -87.683337)",,
19592,40520,Foster,07/01/2012,894.9,560.3,410.0,23493,"(42.05416, -87.68356)",,
19593,40050,Davis,07/01/2012,3885.0,2921.8,2118.8,105984,"(42.04771, -87.683543)",,
19594,40690,Dempster,07/01/2012,832.7,653.3,499.5,23097,"(42.041655, -87.681602)",,
19595,40270,Main,07/01/2012,1189.8,888.0,588.3,32067,"(42.033456, -87.679538)",,
19596,40840,South Boulevard,07/01/2012,839.1,441.5,342.5,21442,"(42.027612, -87.678329)",,
19597,40140,Dempster-Skokie,07/01/2012,2449.8,1516.5,1234.0,64915,"(42.038951, -87.751919)",,
19598,41680,Oakton-Skokie,07/01/2012,863.1,453.5,357.3,22084,"(42.02624348, -87.74722084)",,
19599,40890,O'Hare Airport,07/01/2012,10747.0,9296.3,9631.0,320659,"(41.97766526, -87.90422307)",,
19600,40820,Rosemont,07/01/2012,5830.0,4266.0,2942.0,157147,"(41.983507, -87.859388)",,
19601,40230,Cumberland,07/01/2012,4872.9,3501.0,2371.0,130560,"(41.984246, -87.838028)",,
19602,40750,Harlem-O'Hare,07/01/2012,2840.1,1558.0,1112.2,72548,"(41.98227, -87.8089)",,
19603,41280,Jefferson Park,07/01/2012,6679.0,3872.8,3015.8,173846,"(41.970634, -87.760892)",,
19604,41330,Montrose-O'Hare,07/01/2012,2297.9,1338.5,968.7,59422,"(41.961539, -87.743574)",,
19605,40550,Irving Park-O'Hare,07/01/2012,4392.7,2690.0,2011.8,115078,"(41.952925, -87.729229)",,
19606,41240,Addison-O'Hare,07/01/2012,2733.3,1612.0,1241.2,71295,"(41.94738, -87.71906)",,
19607,40060,Belmont-O'Hare,07/01/2012,5143.2,3370.8,2601.8,137102,"(41.938132, -87.712359)",,
19608,41020,Logan Square,07/01/2012,6534.8,4329.3,3250.3,174050,"(41.929728, -87.708541)",,
19609,40570,California/Milwaukee,07/01/2012,4620.9,3179.0,2199.2,122950,"(41.921939, -87.69689)",,
19610,40670,Western/Milwaukee,07/01/2012,4824.2,2746.3,2039.8,124533,"(41.916157, -87.687364)",,
19611,40590,Damen/Milwaukee,07/01/2012,6436.8,6049.3,4207.8,184616,"(41.909744, -87.677437)",,
19612,40320,Division/Milwaukee,07/01/2012,5643.6,3746.5,2680.0,149582,"(41.903355, -87.666496)",,
19613,41410,Chicago/Milwaukee,07/01/2012,4109.0,2276.8,1817.3,106301,"(41.896075, -87.655214)",,
19614,40490,Grand/Milwaukee,07/01/2012,2248.3,1494.8,1185.3,60306,"(41.891189, -87.647578)",,
19615,40370,Washington/Dearborn,07/01/2012,9722.0,4526.3,3042.3,240521,"(41.883164, -87.62944)",,
19616,40790,Monroe/Dearborn,07/01/2012,6854.2,2385.8,1884.8,164790,"(41.880703, -87.629378)",,
19617,40070,Jackson/Dearborn,07/01/2012,7667.0,3954.3,2916.2,194321,"(41.878183, -87.629296)",,
19618,41340,LaSalle,07/01/2012,2636.0,1180.3,1010.8,66141,"(41.875568, -87.631722)",,
19619,40430,Clinton-Forest Park,07/01/2012,3481.3,1633.5,1433.7,88244,"(41.875539, -87.640984)",,
19620,40350,UIC-Halsted,07/01/2012,3967.2,1902.8,1411.5,99392,"(41.875474, -87.649707)",,
19621,40470,Racine,07/01/2012,1786.7,1121.0,824.3,46951,"(41.87592, -87.659458)",,
19622,40810,Medical Center,07/01/2012,3197.4,1115.5,778.7,76279,"(41.875706, -87.673932)",,
19623,40220,Western-Forest Park,07/01/2012,1568.6,1126.8,931.7,43037,"(41.875478, -87.688436)",,
19624,40250,Kedzie-Homan-Forest Park,07/01/2012,2166.1,1625.0,1301.8,59799,"(41.874341, -87.70604)",,
19625,40920,Pulaski-Forest Park,07/01/2012,1884.0,1529.5,1280.7,53367,"(41.873797, -87.725663)",,
19626,40970,Cicero-Forest Park,07/01/2012,1312.8,1012.0,823.5,36557,"(41.871574, -87.745154)",,
19627,40010,Austin-Forest Park,07/01/2012,2034.4,1142.0,852.7,52406,"(41.870851, -87.776812)",,
19628,40180,Oak Park-Forest Park,07/01/2012,1823.7,838.0,636.0,45465,"(41.872108, -87.791602)",,
19629,40980,Harlem-Forest Park,07/01/2012,1067.9,659.8,532.7,28261,"(41.87349, -87.806961)",,
19630,40390,Forest Park,07/01/2012,3987.3,2298.3,1689.0,103060,"(41.874257, -87.817318)",,
19631,41030,Polk,07/01/2012,3302.3,936.3,688.0,77221,"(41.871551, -87.66953)",,
19632,40830,18th,07/01/2012,1773.9,1299.5,947.0,48131,"(41.857908, -87.669147)",,
19633,40210,Damen-Cermak,07/01/2012,1375.6,845.8,653.3,36190,"(41.854517, -87.675975)",,
19634,40740,Western-Cermak,07/01/2012,1111.0,735.0,532.5,29466,"(41.854225, -87.685129)",,
19635,40440,California-Cermak,07/01/2012,1421.4,865.0,703.3,37529,"(41.854109, -87.694774)",,
19636,41040,Kedzie-Cermak,07/01/2012,1039.2,735.0,560.2,28125,"(41.853964, -87.705408)",,
19637,40780,Central Park,07/01/2012,1276.9,832.5,661.0,34110,"(41.853839, -87.714842)",,
19638,40150,Pulaski-Cermak,07/01/2012,1266.3,873.8,709.0,34342,"(41.853732, -87.724311)",,
19639,40600,Kostner,07/01/2012,431.4,247.0,207.2,11290,"(41.853751, -87.733258)",,
19640,40420,Cicero-Cermak,07/01/2012,1416.4,1087.3,878.3,39363,"(41.85182, -87.745336)",,
19641,40580,54th/Cermak,07/01/2012,2161.4,1365.5,1079.2,57327,"(41.85177331, -87.75669201)",,
19642,40020,Harlem-Lake,07/01/2012,3946.8,2693.5,1821.0,104583,"(41.886848, -87.803176)",,
19643,41350,Oak Park-Lake,07/01/2012,1623.5,965.8,718.2,42265,"(41.886988, -87.793783)",,
19644,40610,Ridgeland,07/01/2012,1380.3,627.5,449.5,34193,"(41.887159, -87.783661)",,
19645,41260,Austin-Lake,07/01/2012,2033.9,1260.3,881.8,53044,"(41.887293, -87.774135)",,
19646,40280,Central-Lake,07/01/2012,2320.4,1635.8,1265.3,62864,"(41.887389, -87.76565)",,
19647,40700,Laramie,07/01/2012,1358.0,921.8,775.3,36856,"(41.887163, -87.754986)",,
19648,40480,Cicero-Lake,07/01/2012,1452.7,1007.0,829.8,39514,"(41.886519, -87.744698)",,
19649,40030,Pulaski-Lake,07/01/2012,2038.5,1537.8,1234.7,56368,"(41.885412, -87.725404)",,
19650,41670,Conservatory,07/01/2012,909.5,588.5,483.2,24353,"(41.884904, -87.716523)",,
19651,41070,Kedzie-Lake,07/01/2012,1316.9,982.0,734.5,35989,"(41.884321, -87.706155)",,
19652,41360,California-Lake,07/01/2012,1090.8,714.5,553.0,29083,"(41.88422, -87.696234)",,
19653,40170,Ashland-Lake,07/01/2012,2594.3,2886.0,1824.8,76974,"(41.885269, -87.666969)",,
19654,41510,Morgan-Lake,07/01/2012,1402.3,916.5,585.0,36624,"(41.885586, -87.652193)",,
19655,41160,Clinton-Lake,07/01/2012,4299.6,1693.3,1215.5,104358,"(41.885678, -87.641782)",,
19656,41120,35-Bronzeville-IIT,07/01/2012,2068.6,1329.3,1068.2,55167,"(41.831677, -87.625826)",,
19657,40300,Indiana,07/01/2012,934.4,501.8,453.3,24350,"(41.821732, -87.621371)",,
19658,41270,43rd,07/01/2012,1054.0,629.5,503.5,27674,"(41.816462, -87.619021)",,
19659,41080,47th-South Elevated,07/01/2012,1357.9,918.0,671.3,36216,"(41.809209, -87.618826)",,
19660,40130,51st,07/01/2012,1150.6,807.8,577.2,30857,"(41.80209, -87.618487)",,
19661,40510,Garfield-South Elevated,07/01/2012,1367.6,962.0,702.3,36781,"(41.795172, -87.618327)",,
19662,41140,King Drive,07/01/2012,643.3,465.0,356.2,17506,"(41.78013, -87.615546)",,
19663,40720,East 63rd-Cottage Grove,07/01/2012,1342.4,859.5,653.0,35546,"(41.780309, -87.605857)",,
19664,40940,Halsted/63rd,07/01/2012,814.3,492.8,397.0,21454,"(41.778943, -87.644244)",,
19665,40290,Ashland/63rd,07/01/2012,1545.4,1033.8,845.7,41663,"(41.77886, -87.663766)",,
19666,41290,Kimball,07/01/2012,3912.0,2754.3,1994.0,105132,"(41.967901, -87.713065)",,
19667,41180,Kedzie-Brown,07/01/2012,1915.2,1476.8,1121.8,52858,"(41.965996, -87.708821)",,
19668,40870,Francisco,07/01/2012,1471.8,922.5,588.7,38129,"(41.966046, -87.701644)",,
19669,41010,Rockwell,07/01/2012,1742.1,989.0,698.8,44734,"(41.966115, -87.6941)",,
19670,41480,Western-Brown,07/01/2012,4009.1,3103.0,2095.3,109175,"(41.966163, -87.688502)",,
19671,40090,Damen-Brown,07/01/2012,2331.3,1510.5,1032.2,61192,"(41.966286, -87.678639)",,
19672,41500,Montrose-Brown,07/01/2012,2653.8,1810.0,1207.2,70213,"(41.961756, -87.675047)",,
19673,41460,Irving Park-Brown,07/01/2012,2843.2,1649.5,1156.0,73241,"(41.954521, -87.674868)",,
19674,41440,Addison-Brown,07/01/2012,2205.6,1331.0,868.3,56851,"(41.947028, -87.674642)",,
19675,41310,Paulina,07/01/2012,2569.9,2022.5,1226.7,69417,"(41.943623, -87.670907)",,
19676,40360,Southport,07/01/2012,3191.0,2243.5,1480.3,84868,"(41.943744, -87.663619)",,
19677,41210,Wellington,07/01/2012,2796.2,1536.8,1004.5,70895,"(41.936033, -87.653266)",,
19678,40530,Diversey,07/01/2012,5357.7,3535.0,2301.0,140458,"(41.932732, -87.653131)",,
19679,40660,Armitage,07/01/2012,3990.0,2613.8,1723.3,104584,"(41.918217, -87.652644)",,
19680,40800,Sedgwick,07/01/2012,4072.3,3099.5,2323.2,111856,"(41.910409, -87.639302)",,
19681,40710,Chicago/Franklin,07/01/2012,7029.7,3236.3,2050.8,172873,"(41.89681, -87.635924)",,
19682,40460,Merchandise Mart,07/01/2012,6925.1,2146.8,1314.8,161904,"(41.888969, -87.633924)",,
19683,40930,Midway Airport,07/01/2012,9300.2,5349.3,4666.5,244700,"(41.78661, -87.737875)",,
19684,40960,Pulaski-Orange,07/01/2012,4909.4,2648.3,2032.7,125886,"(41.799756, -87.724493)",,
19685,41150,Kedzie-Midway,07/01/2012,3318.9,1848.5,1370.8,85316,"(41.804236, -87.704406)",,
19686,40310,Western-Orange,07/01/2012,3574.9,1976.0,1491.7,91926,"(41.804546, -87.684019)",,
19687,40120,35th/Archer,07/01/2012,2888.1,1644.8,1190.7,74374,"(41.829353, -87.680622)",,
19688,41060,Ashland-Orange,07/01/2012,1622.7,1043.0,764.7,42836,"(41.839234, -87.665317)",,
19689,41130,Halsted-Orange,07/01/2012,2506.2,1358.3,966.0,63859,"(41.84678, -87.648088)",,
19690,40730,Washington/Wells,07/01/2012,7665.7,1011.3,627.3,168788,"(41.882695, -87.63378)",,
19691,40040,Quincy/Wells,07/01/2012,8438.8,1667.5,1143.5,190745,"(41.878723, -87.63374)",,
19692,40160,LaSalle/Van Buren,07/01/2012,3040.6,427.0,258.8,67114,"(41.8768, -87.631739)",,
19693,40850,Library,07/01/2012,4256.5,1780.5,1204.2,103734,"(41.876862, -87.628196)",,
19694,40680,Adams/Wabash,07/01/2012,7628.8,4811.8,3633.8,201254,"(41.879507, -87.626037)",,
19695,40640,Madison/Wabash,07/01/2012,7068.3,4064.8,2882.7,181989,,,
19696,40200,Randolph/Wabash,07/01/2012,8217.1,4430.5,3305.5,210115,,,
19697,40260,State/Lake,07/01/2012,10123.9,6938.5,5664.3,274341,"(41.88574, -87.627835)",,
19698,40380,Clark/Lake,07/01/2012,20342.6,7346.3,5883.8,491882,"(41.885737, -87.630886)",,
19699,40900,Howard,08/01/2012,6514.0,4880.8,3692.8,184115,"(42.019063, -87.672892)",,
19700,41190,Jarvis,08/01/2012,1714.4,1469.8,1132.5,49841,"(42.015876, -87.669092)",,
19701,40100,Morse,08/01/2012,2631.5,2460.3,2073.3,78659,"(42.008362, -87.665909)",,
19702,41300,Loyola,08/01/2012,5819.6,5067.5,3788.5,169274,"(42.001073, -87.661061)",,
19703,40760,Granville,08/01/2012,3849.5,2841.5,2185.5,108646,"(41.993664, -87.659202)",,
19704,40880,Thorndale,08/01/2012,1414.8,1125.5,932.8,40773,"(41.990259, -87.659076)",,
19705,41380,Bryn Mawr,08/01/2012,5137.1,3589.0,2651.5,143116,"(41.983504, -87.65884)",,
19706,40340,Berwyn,08/01/2012,3281.2,2837.8,2168.8,95493,"(41.977984, -87.658668)",,
19707,41200,Argyle,08/01/2012,2073.9,1790.5,1479.8,60781,"(41.973453, -87.65853)",,
19708,40770,Lawrence,08/01/2012,3347.3,2642.8,2240.3,96519,"(41.969139, -87.658493)",,
19709,40540,Wilson,08/01/2012,6005.7,4339.8,3042.8,167662,"(41.964273, -87.657588)",,
19710,40080,Sheridan,08/01/2012,5147.5,4462.5,3189.0,148998,"(41.953775, -87.654929)",,
19711,41420,Addison-North Main,08/01/2012,10206.1,12094.3,9618.3,321590,"(41.947428, -87.653626)",,
19712,41320,Belmont-North Main,08/01/2012,12820.5,13264.0,10531.5,390053,"(41.939751, -87.65338)",,
19713,41220,Fullerton,08/01/2012,10904.3,9428.8,7122.0,317001,"(41.925051, -87.652866)",,
19714,40650,North/Clybourn,08/01/2012,5346.6,5296.5,3902.0,159765,"(41.910655, -87.649177)",,
19715,40630,Clark/Division,08/01/2012,7736.3,8735.8,6749.0,239875,"(41.90392, -87.631412)",,
19716,41450,Chicago/State,08/01/2012,16144.3,15603.8,11391.0,479297,"(41.896671, -87.628176)",,
19717,40330,Grand/State,08/01/2012,11806.3,12987.3,9518.8,361569,"(41.891665, -87.628021)",,
19718,41660,Lake/State,08/01/2012,18579.1,12757.3,8695.3,513130,"(41.884809, -87.627813)",,
19719,41090,Monroe/State,08/01/2012,10123.9,6003.3,4225.5,273765,"(41.880745, -87.627696)",,
19720,40560,Jackson/State,08/01/2012,10076.0,7126.0,5195.3,281034,"(41.878153, -87.627596)",,
19721,41490,Harrison,08/01/2012,3465.4,4375.5,3260.8,110249,"(41.874039, -87.627479)",,
19722,41400,Roosevelt,08/01/2012,11386.5,10699.5,8049.0,336884,"(41.867368, -87.627402)",,
19723,41000,Cermak-Chinatown,08/01/2012,4689.2,4965.0,4047.8,143903,"(41.853206, -87.630968)",,
19724,40190,Sox-35th-Dan Ryan,08/01/2012,5947.4,5784.5,4764.3,178986,"(41.831191, -87.630636)",,
19725,41230,47th-Dan Ryan,08/01/2012,3183.9,2506.8,1927.0,90965,"(41.810318, -87.63094)",,
19726,41170,Garfield-Dan Ryan,08/01/2012,3731.4,3220.3,2276.3,107809,"(41.79542, -87.631157)",,
19727,40910,63rd-Dan Ryan,08/01/2012,3418.6,2683.3,2045.8,97543,"(41.780536, -87.630952)",,
19728,40990,69th,08/01/2012,5670.7,4651.8,3488.0,162984,"(41.768367, -87.625724)",,
19729,40240,79th,08/01/2012,7563.5,5860.5,4566.8,215670,"(41.750419, -87.625112)",,
19730,41430,87th,08/01/2012,4869.1,3801.3,2755.8,138217,"(41.735372, -87.624717)",,
19731,40450,95th/Dan Ryan,08/01/2012,12549.7,8505.3,6402.3,348274,"(41.722377, -87.624342)",,
19732,41050,Linden,08/01/2012,1091.8,806.8,618.0,30811,"(42.073153, -87.69073)",,
19733,41250,Central-Evanston,08/01/2012,883.7,440.3,335.8,23428,"(42.063987, -87.685617)",,
19734,40400,Noyes,08/01/2012,701.7,443.0,337.3,19260,"(42.058282, -87.683337)",,
19735,40520,Foster,08/01/2012,814.0,502.8,382.5,22262,"(42.05416, -87.68356)",,
19736,40050,Davis,08/01/2012,3764.8,2793.5,2010.0,105804,"(42.04771, -87.683543)",,
19737,40690,Dempster,08/01/2012,813.3,683.5,509.8,23480,"(42.041655, -87.681602)",,
19738,40270,Main,08/01/2012,1176.8,866.3,647.5,33121,"(42.033456, -87.679538)",,
19739,40840,South Boulevard,08/01/2012,839.8,482.8,339.5,22605,"(42.027612, -87.678329)",,
19740,40140,Dempster-Skokie,08/01/2012,2503.2,1585.0,1185.5,68656,"(42.038951, -87.751919)",,
19741,41680,Oakton-Skokie,08/01/2012,865.7,499.0,360.0,23347,"(42.02624348, -87.74722084)",,
19742,40890,O'Hare Airport,08/01/2012,11400.2,9434.3,10214.3,340798,"(41.97766526, -87.90422307)",,
19743,40820,Rosemont,08/01/2012,5997.4,4506.8,3264.0,169023,"(41.983507, -87.859388)",,
19744,40230,Cumberland,08/01/2012,4998.8,3630.5,2577.8,139806,"(41.984246, -87.838028)",,
19745,40750,Harlem-O'Hare,08/01/2012,2927.6,1594.8,1154.3,78330,"(41.98227, -87.8089)",,
19746,41280,Jefferson Park,08/01/2012,6841.1,3975.0,3042.0,185414,"(41.970634, -87.760892)",,
19747,41330,Montrose-O'Hare,08/01/2012,2434.0,1306.3,1013.3,65260,"(41.961539, -87.743574)",,
19748,40550,Irving Park-O'Hare,08/01/2012,4489.3,2676.5,2092.3,122329,"(41.952925, -87.729229)",,
19749,41240,Addison-O'Hare,08/01/2012,2823.1,1597.8,1262.3,76372,"(41.94738, -87.71906)",,
19750,40060,Belmont-O'Hare,08/01/2012,5358.2,3439.5,2663.5,147651,"(41.938132, -87.712359)",,
